Date,Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,Column 16,Column 17
2005-03-01T18:30:00Z,10:00:00,2.0,1042,,8.3,909,437,774,181,922,1216,4.6,32.5,0.2783,,
2005-03-01T18:30:00Z,11:00:00,2.2,1025,,8.9,935,465,747,187,942,1151,7.5,24.3,0.2528,,
2005-03-01T18:30:00Z,12:00:00,1.4,904,,5.7,796,288,900,146,767,698,9.6,18.8,0.2246,,
2005-03-01T18:30:00Z,13:00:00,1.2,891,,5.5,790,205,927,131,763,583,9.3,18.4,0.2157,,
2005-03-01T18:30:00Z,14:00:00,1.9,968,,9.0,938,311,789,160,896,836,9.7,18.6,0.2244,,
2005-03-01T18:30:00Z,15:00:00,1.3,908,,6.3,826,245,897,142,801,626,10.1,16.7,0.2062,,
2005-03-01T18:30:00Z,16:00:00,2.0,937,,9.1,944,355,803,175,854,878,11.8,13.5,0.1862,,
2005-03-01T18:30:00Z,17:00:00,2.0,971,,8.4,917,396,801,178,884,951,11.6,15.3,0.2086,,
2005-03-01T18:30:00Z,18:00:00,3.4,1147,,17.5,1225,579,623,207,1126,1459,9.1,19.2,0.2225,,
2005-03-01T18:30:00Z,19:00:00,5.1,1299,,23.3,1384,818,522,240,1325,1855,7.2,25.6,0.2611,,
2005-03-01T18:30:00Z,20:00:00,5.3,1315,,19.0,1269,754,550,235,1282,1860,6.1,34.0,0.3237,,
2005-03-01T18:30:00Z,21:00:00,2.8,1180,,11.1,1019,472,655,199,1054,1629,5.1,36.4,0.323,,
2005-03-01T18:30:00Z,22:00:00,1.6,1070,,6.2,820,300,754,169,935,1454,4.8,39.6,0.344,,
2005-03-01T18:30:00Z,23:00:00,1.4,1030,,5.0,763,234,817,153,904,1348,5.0,39.6,0.3479,,
2005-03-02T18:30:00Z,0:00:00,1.4,1046,,5.3,777,207,798,139,906,1325,4.1,41.7,0.3456,,
2005-03-02T18:30:00Z,1:00:00,1.4,1030,,4.2,723,204,831,137,893,1285,4.4,43.3,0.3656,,
2005-03-02T18:30:00Z,2:00:00,1.1,986,,3.5,682,155,875,117,884,1204,3.8,45.9,0.3728,,
2005-03-02T18:30:00Z,3:00:00,0.9,991,,3.0,655,,875,,887,1220,3.6,49.7,0.396,,
2005-03-02T18:30:00Z,4:00:00,1.0,1075,,4.1,714,178,782,119,946,1448,3.4,56.3,0.4455,,
2005-03-02T18:30:00Z,5:00:00,1.0,1104,,4.0,712,143,754,107,1000,1433,2.9,67.9,0.5183,,
2005-03-02T18:30:00Z,6:00:00,1.2,1160,,5.1,770,212,702,120,1062,1446,2.8,74.1,0.5618,,
2005-03-02T18:30:00Z,7:00:00,1.4,1216,,6.7,845,262,649,135,1120,1480,2.9,75.6,0.5742,,
2005-03-02T18:30:00Z,8:00:00,3.0,1457,,15.6,1167,648,495,174,1422,1784,3.8,72.4,0.5867,,
2005-03-02T18:30:00Z,9:00:00,4.2,1336,,17.1,1211,717,529,210,1406,1755,5.9,50.2,0.4706,,
2005-03-02T18:30:00Z,10:00:00,2.1,1110,,8.8,931,389,686,185,1068,1368,7.3,39.4,0.4035,,
2005-03-02T18:30:00Z,11:00:00,2.0,1164,,6.9,852,438,691,177,1154,1196,3.6,75.9,0.6055,,
2005-03-02T18:30:00Z,12:00:00,1.6,1128,,5.4,782,281,757,147,1127,1084,3.6,78.6,0.6283,,
2005-03-02T18:30:00Z,13:00:00,1.4,1092,,4.9,758,267,773,149,1087,1038,5.3,69.2,0.6213,,
2005-03-02T18:30:00Z,14:00:00,1.6,1096,,5.3,777,247,766,147,1106,961,6.1,66.0,0.6255,,
2005-03-02T18:30:00Z,15:00:00,1.5,1108,,5.4,782,272,758,150,1114,963,6.0,70.1,0.6577,,
2005-03-02T18:30:00Z,16:00:00,1.7,1123,,5.5,786,290,740,150,1147,940,6.3,72.1,0.6907,,
2005-03-02T18:30:00Z,17:00:00,1.9,1216,,7.5,878,362,670,165,1251,1111,6.3,75.7,0.7252,,
2005-03-02T18:30:00Z,18:00:00,3.8,1436,,16.7,1201,659,507,197,1509,1459,5.6,80.4,0.7382,,
2005-03-02T18:30:00Z,19:00:00,5.4,1473,,18.2,1244,907,475,227,1538,1518,4.9,82.4,0.7201,,
2005-03-02T18:30:00Z,20:00:00,4.2,1396,,15.5,1163,639,507,195,1488,1412,4.3,84.0,0.7051,,
2005-03-02T18:30:00Z,21:00:00,3.8,1285,,10.9,1012,573,567,191,1330,1336,4.3,83.6,0.7025,,
2005-03-02T18:30:00Z,22:00:00,2.3,1205,,8.7,927,372,621,160,1235,1285,4.6,82.5,0.7066,,
2005-03-02T18:30:00Z,23:00:00,2.1,1179,,7.3,868,330,664,155,1205,1240,4.4,82.0,0.6938,,
2005-03-03T18:30:00Z,0:00:00,2.3,1213,,7.5,877,336,653,157,1206,1282,4.3,80.9,0.6791,,
2005-03-03T18:30:00Z,1:00:00,2.3,1141,,6.8,849,346,680,153,1173,1188,4.1,81.2,0.6721,,
2005-03-03T18:30:00Z,2:00:00,1.7,1089,,4.7,750,240,765,137,1108,1117,3.9,80.9,0.6613,,
2005-03-03T18:30:00Z,3:00:00,1.2,982,,2.5,616,,890,,977,1023,4.5,70.6,0.6004,,
2005-03-03T18:30:00Z,4:00:00,0.6,887,,1.3,526,95,1134,92,912,744,4.5,65.1,0.5547,,
2005-03-03T18:30:00Z,5:00:00,0.9,978,,2.2,601,146,924,103,993,927,4.0,75.2,0.6161,,
2005-03-03T18:30:00Z,6:00:00,1.1,1022,,3.6,689,210,832,117,1049,1006,3.7,76.4,0.6164,,
2005-03-03T18:30:00Z,7:00:00,1.9,1153,,7.5,877,408,682,138,1179,1172,3.1,77.3,0.5985,,
2005-03-03T18:30:00Z,8:00:00,3.7,1392,,16.8,1203,719,505,166,1496,1568,3.7,74.4,0.5992,,
2005-03-03T18:30:00Z,9:00:00,6.1,1567,,28.0,1502,958,399,205,1847,1913,5.0,69.4,0.6118,,
2005-03-03T18:30:00Z,10:00:00,4.6,1334,,15.8,1173,743,523,215,1431,1643,6.5,60.9,0.5919,,
2005-03-03T18:30:00Z,11:00:00,3.3,1279,,15.5,1164,582,533,191,1435,1605,7.6,59.8,0.6245,,
2005-03-03T18:30:00Z,12:00:00,3.3,1330,,14.9,1145,596,536,187,1399,1667,8.6,57.6,0.6471,,
2005-03-03T18:30:00Z,13:00:00,3.4,1348,,16.4,1192,550,507,189,1492,1709,10.9,52.4,0.6826,,
2005-03-03T18:30:00Z,14:00:00,3.6,1349,,15.6,1167,499,515,192,1442,1631,12.3,48.3,0.6871,,
2005-03-03T18:30:00Z,15:00:00,3.9,1344,,16.1,1182,470,524,194,1411,1544,12.5,43.4,0.6298,,
2005-03-03T18:30:00Z,16:00:00,4.8,1337,,16.6,1198,568,521,217,1401,1557,11.9,42.3,0.5902,,
2005-03-03T18:30:00Z,17:00:00,3.9,1315,,15.9,1177,525,543,178,1392,1529,12.3,41.2,0.5867,,
2005-03-03T18:30:00Z,18:00:00,3.6,1253,,13.3,1093,481,575,182,1326,1430,10.8,48.1,0.6235,,
2005-03-03T18:30:00Z,19:00:00,3.6,1257,,14.9,1144,413,557,188,1336,1509,8.9,52.5,0.5996,,
2005-03-03T18:30:00Z,20:00:00,4.6,1325,,18.5,1252,565,514,225,1479,1615,8.4,54.7,0.6057,,
2005-03-03T18:30:00Z,21:00:00,2.3,1109,,7.9,896,303,709,174,1132,1242,7.5,58.7,0.6112,,
2005-03-03T18:30:00Z,22:00:00,1.6,1029,,5.0,762,220,820,152,1049,1064,6.9,60.0,0.5977,,
2005-03-03T18:30:00Z,23:00:00,1.8,1112,,6.5,833,259,758,155,1103,1180,6.6,61.3,0.5995,,
2005-03-04T18:30:00Z,0:00:00,2.2,1099,,6.0,810,327,767,172,1070,1158,6.3,59.8,0.5761,,
2005-03-04T18:30:00Z,1:00:00,2.1,1135,,6.8,849,343,714,163,1132,1215,5.4,65.8,0.5935,,
2005-03-04T18:30:00Z,2:00:00,1.7,1000,,4.0,711,270,848,156,989,971,5.8,59.6,0.5523,,
2005-03-04T18:30:00Z,3:00:00,1.5,1041,,4.4,731,,789,,1002,1076,4.9,62.6,0.5477,,
2005-03-04T18:30:00Z,4:00:00,0.0,1009,,4.0,709,190,818,135,973,1010,4.4,63.9,0.5385,,
2005-03-04T18:30:00Z,5:00:00,1.1,975,,3.5,681,135,888,110,948,812,4.2,62.5,0.5191,,
2005-03-04T18:30:00Z,6:00:00,1.1,992,,4.3,726,194,809,127,989,1001,3.1,68.6,0.5302,,
2005-03-04T18:30:00Z,7:00:00,0.8,871,,2.0,587,167,1081,132,866,654,4.6,54.6,0.4682,,
2005-03-04T18:30:00Z,8:00:00,1.3,1017,,6.1,817,253,841,156,1033,933,5.0,54.5,0.4788,,
2005-03-04T18:30:00Z,9:00:00,2.3,1069,,8.7,928,410,700,184,1111,1087,7.0,48.1,0.4847,,
2005-03-04T18:30:00Z,10:00:00,1.1,915,,3.1,658,165,957,120,865,562,10.0,37.7,0.4643,,
2005-03-04T18:30:00Z,11:00:00,1.1,977,,5.2,772,161,869,116,955,586,13.0,30.3,0.452,,
2005-03-04T18:30:00Z,12:00:00,1.5,967,,5.3,776,188,829,133,929,616,14.0,28.1,0.4476,,
2005-03-04T18:30:00Z,13:00:00,1.6,1007,,6.7,843,198,787,135,997,704,13.3,28.9,0.4399,,
2005-03-04T18:30:00Z,14:00:00,2.2,1025,,8.3,913,272,723,161,1034,814,13.4,29.0,0.4436,,
2005-03-04T18:30:00Z,15:00:00,1.5,982,,5.9,806,180,819,132,966,614,13.5,28.3,0.4374,,
2005-03-04T18:30:00Z,16:00:00,1.8,1017,,7.3,868,254,750,162,1014,804,13.0,29.7,0.442,,
2005-03-04T18:30:00Z,17:00:00,2.0,1101,,8.4,916,251,720,158,1125,860,11.6,38.7,0.5271,,
2005-03-04T18:30:00Z,18:00:00,1.9,1115,,7.7,887,258,694,155,1176,980,8.6,56.3,0.6312,,
2005-03-04T18:30:00Z,19:00:00,2.5,1161,,9.1,945,344,653,177,1204,1077,8.5,57.9,0.6435,,
2005-03-04T18:30:00Z,20:00:00,2.6,1211,,10.9,1010,379,622,184,1283,1213,7.8,63.4,0.6735,,
2005-03-04T18:30:00Z,21:00:00,3.2,1225,,10.2,985,463,635,199,1254,1168,7.2,69.5,0.7084,,
2005-03-04T18:30:00Z,22:00:00,2.2,1153,,7.8,890,303,696,165,1196,1079,6.5,74.7,0.7248,,
2005-03-04T18:30:00Z,23:00:00,1.9,1140,,7.0,856,257,707,151,1171,1147,6.5,73.9,0.7224,,
2005-03-05T18:30:00Z,0:00:00,2.4,1201,,9.2,949,357,664,169,1219,1259,6.8,72.1,0.7143,,
2005-03-05T18:30:00Z,1:00:00,1.8,1010,,4.6,741,277,842,159,997,929,7.0,60.0,0.6055,,
2005-03-05T18:30:00Z,2:00:00,0.9,867,,2.1,589,115,1088,100,825,465,7.2,47.8,0.487,,
2005-03-05T18:30:00Z,3:00:00,0.8,855,,1.5,544,,1165,,803,398,7.2,47.3,0.483,,
2005-03-05T18:30:00Z,4:00:00,0.7,859,,1.3,526,60,1202,57,810,341,6.8,52.9,0.5245,,
2005-03-05T18:30:00Z,5:00:00,0.6,858,,0.8,479,50,1284,47,821,312,5.8,65.0,0.6029,,
2005-03-05T18:30:00Z,6:00:00,0.5,841,,0.6,454,32,1432,31,788,292,5.8,59.4,0.5502,,
2005-03-05T18:30:00Z,7:00:00,0.6,856,,1.1,505,80,1245,71,833,367,5.5,58.3,0.529,,
2005-03-05T18:30:00Z,8:00:00,0.6,866,,1.0,500,102,1219,85,818,387,5.9,54.8,0.5119,,
2005-03-05T18:30:00Z,9:00:00,0.7,876,,1.5,541,93,1147,79,828,398,7.3,48.7,0.5007,,
2005-03-05T18:30:00Z,10:00:00,0.7,869,,1.4,535,108,1161,87,782,376,9.4,39.9,0.4707,,
2005-03-05T18:30:00Z,11:00:00,0.9,899,,2.0,581,107,1080,84,791,376,11.2,33.8,0.449,,
2005-03-05T18:30:00Z,12:00:00,1.0,899,,2.3,602,121,1055,97,781,379,12.3,29.9,0.4255,,
2005-03-05T18:30:00Z,13:00:00,1.0,895,,2.6,624,122,1002,96,787,387,14.8,23.7,0.3945,,
2005-03-05T18:30:00Z,14:00:00,1.4,992,,6.7,843,156,829,113,990,552,13.1,26.6,0.399,,
2005-03-05T18:30:00Z,15:00:00,3.0,1104,,13.3,1094,245,609,163,1210,929,13.3,25.7,0.3914,,
2005-03-05T18:30:00Z,16:00:00,1.5,932,,4.0,710,205,912,145,850,553,12.0,27.7,0.3885,,
2005-03-05T18:30:00Z,17:00:00,1.7,973,,5.3,777,256,838,167,916,722,11.5,30.1,0.4067,,
2005-03-05T18:30:00Z,18:00:00,2.3,1068,,8.6,922,227,735,162,1036,875,10.1,33.2,0.4115,,
2005-03-05T18:30:00Z,19:00:00,2.5,1054,,6.2,820,321,797,194,941,948,8.6,38.1,0.4282,,
2005-03-05T18:30:00Z,20:00:00,2.1,1031,,5.3,778,270,833,184,926,868,8.0,41.2,0.4433,,
2005-03-05T18:30:00Z,21:00:00,1.5,982,,4.1,713,202,878,158,904,746,7.5,43.8,0.4551,,
2005-03-05T18:30:00Z,22:00:00,1.4,967,,3.5,679,201,918,156,890,740,6.8,46.9,0.465,,
2005-03-05T18:30:00Z,23:00:00,1.4,979,,4.1,718,206,882,156,902,806,6.1,46.3,0.4394,,
2005-03-06T18:30:00Z,0:00:00,1.4,934,,3.2,666,180,938,141,836,653,5.6,45.5,0.4187,,
2005-03-06T18:30:00Z,1:00:00,1.2,942,,3.2,666,140,959,116,847,553,5.4,48.8,0.4393,,
2005-03-06T18:30:00Z,2:00:00,0.9,883,,1.7,561,92,1079,84,785,411,5.1,51.2,0.4534,,
2005-03-06T18:30:00Z,3:00:00,0.6,841,,0.7,470,,1310,,708,289,5.3,51.0,0.4563,,
2005-03-06T18:30:00Z,4:00:00,0.4,842,,0.5,442,34,1490,33,730,261,5.2,57.2,0.5094,,
2005-03-06T18:30:00Z,5:00:00,0.4,871,,0.6,459,46,1359,44,754,287,4.5,63.1,0.5381,,
2005-03-06T18:30:00Z,6:00:00,0.5,862,,0.8,473,67,1311,58,753,309,5.2,54.5,0.486,,
2005-03-06T18:30:00Z,7:00:00,0.7,916,,1.7,561,130,1099,98,826,418,5.6,51.3,0.4712,,
2005-03-06T18:30:00Z,8:00:00,1.5,1021,,5.2,771,289,811,165,940,769,5.9,45.4,0.4244,,
2005-03-06T18:30:00Z,9:00:00,1.9,1022,,6.6,837,322,755,167,977,880,6.9,41.3,0.4145,,
2005-03-06T18:30:00Z,10:00:00,1.6,961,,5.5,789,330,838,168,910,815,8.6,34.2,0.3834,,
2005-03-06T18:30:00Z,11:00:00,1.4,912,,4.4,731,338,911,161,811,683,9.6,27.7,0.3308,,
2005-03-06T18:30:00Z,12:00:00,1.3,895,,4.4,730,316,911,155,798,627,10.6,25.3,0.3224,,
2005-03-06T18:30:00Z,13:00:00,1.3,889,,4.3,725,218,921,135,778,522,10.2,25.6,0.3181,,
2005-03-06T18:30:00Z,14:00:00,1.2,890,,4.5,740,177,918,124,787,502,10.0,25.2,0.3079,,
2005-03-06T18:30:00Z,15:00:00,1.3,894,,4.5,736,278,913,157,805,603,9.7,25.7,0.3088,,
2005-03-06T18:30:00Z,16:00:00,1.4,906,,4.8,752,313,886,167,818,682,9.7,26.8,0.3226,,
2005-03-06T18:30:00Z,17:00:00,1.7,972,,6.3,827,351,825,175,888,845,9.4,27.3,0.3216,,
2005-03-06T18:30:00Z,18:00:00,2.5,1035,,9.6,961,373,726,204,984,1027,7.9,28.0,0.2999,,
2005-03-06T18:30:00Z,19:00:00,3.8,1145,,15.0,1147,431,620,208,1148,1315,6.9,30.7,0.3066,,
2005-03-06T18:30:00Z,20:00:00,4.2,1176,,15.4,1161,468,599,223,1137,1362,6.1,33.3,0.3152,,
2005-03-06T18:30:00Z,21:00:00,2.8,1057,,8.9,935,367,720,211,982,1235,5.0,37.4,0.329,,
2005-03-06T18:30:00Z,22:00:00,1.5,974,,5.0,762,239,861,173,864,1076,4.2,40.9,0.3417,,
2005-03-06T18:30:00Z,23:00:00,1.8,1044,,6.5,833,292,781,181,924,1200,3.9,43.5,0.3538,,
2005-03-07T18:30:00Z,0:00:00,1.5,988,,4.4,734,205,860,156,868,1081,3.0,47.7,0.3658,,
2005-03-07T18:30:00Z,1:00:00,1.5,1016,,5.3,780,254,798,154,918,1173,2.5,52.1,0.3855,,
2005-03-07T18:30:00Z,2:00:00,1.2,929,,3.1,659,220,919,146,850,1032,2.0,53.5,0.3831,,
2005-03-07T18:30:00Z,3:00:00,0.8,876,,1.9,575,,1040,,815,899,1.0,56.7,0.3803,,
2005-03-07T18:30:00Z,4:00:00,0.0,872,,1.7,558,114,1054,100,807,852,0.5,59.4,0.3841,,
2005-03-07T18:30:00Z,5:00:00,0.7,887,,1.9,573,153,1034,114,819,886,1.4,56.8,0.3903,,
2005-03-07T18:30:00Z,6:00:00,0.7,926,,2.8,638,224,949,133,846,949,0.9,58.4,0.388,,
2005-03-07T18:30:00Z,7:00:00,1.3,990,,5.5,785,295,816,144,931,1037,0.3,61.0,0.3881,,
2005-03-07T18:30:00Z,8:00:00,3.4,1316,,18.3,1247,667,558,182,1359,1570,0.9,59.1,0.3913,,
2005-03-07T18:30:00Z,9:00:00,5.5,1402,,26.3,1461,867,449,222,1599,1885,4.1,47.9,0.3959,,
2005-03-07T18:30:00Z,10:00:00,4.1,1221,,16.3,1188,665,554,219,1264,1682,7.7,34.6,0.3652,,
2005-03-07T18:30:00Z,11:00:00,3.0,1109,,12.3,1059,595,650,214,1091,1412,10.9,25.7,0.3341,,
2005-03-07T18:30:00Z,12:00:00,1.9,958,,7.4,875,420,797,190,863,1005,13.7,17.4,0.2715,,
2005-03-07T18:30:00Z,13:00:00,1.8,963,,8.1,902,292,779,161,882,854,14.0,16.8,0.2672,,
2005-03-07T18:30:00Z,14:00:00,2.1,1006,,10.8,1006,308,704,165,988,963,14.1,17.0,0.2729,,
2005-03-07T18:30:00Z,15:00:00,2.3,1001,,9.7,967,347,731,171,920,885,15.0,15.8,0.2678,,
2005-03-07T18:30:00Z,16:00:00,2.3,997,,9.9,974,377,738,163,925,947,16.5,14.9,0.2775,,
2005-03-07T18:30:00Z,17:00:00,2.0,1018,,9.6,963,325,729,168,957,983,15.8,16.7,0.2972,,
2005-03-07T18:30:00Z,18:00:00,3.1,1192,,16.5,1196,508,580,204,1221,1449,13.2,23.9,0.3597,,
2005-03-07T18:30:00Z,19:00:00,5.1,1399,,23.4,1386,767,487,241,1499,1836,11.0,33.8,0.4436,,
2005-03-07T18:30:00Z,20:00:00,5.9,1418,,24.2,1408,763,466,245,1531,1898,9.5,39.0,0.4644,,
2005-03-07T18:30:00Z,21:00:00,3.2,1249,,13.3,1093,500,599,214,1197,1628,8.5,42.4,0.4716,,
2005-03-07T18:30:00Z,22:00:00,2.4,1156,,8.4,916,463,686,205,1054,1490,7.5,44.0,0.4564,,
2005-03-07T18:30:00Z,23:00:00,1.4,1063,,5.4,783,258,784,166,953,1318,6.6,46.0,0.4505,,
2005-03-08T18:30:00Z,0:00:00,1.4,1066,,5.2,771,214,794,145,948,1246,5.5,49.6,0.4526,,
2005-03-08T18:30:00Z,1:00:00,1.3,1030,,4.6,740,191,820,133,927,1143,4.9,52.2,0.4567,,
2005-03-08T18:30:00Z,2:00:00,1.0,972,,3.2,662,153,889,116,886,1013,4.6,53.5,0.4584,,
2005-03-08T18:30:00Z,3:00:00,0.8,937,,2.2,599,,985,,872,885,4.7,53.1,0.4589,,
2005-03-08T18:30:00Z,4:00:00,0.8,930,,2.5,616,112,968,89,892,874,3.8,56.8,0.4614,,
2005-03-08T18:30:00Z,5:00:00,0.9,948,,2.8,640,166,901,112,908,971,2.3,63.5,0.463,,
2005-03-08T18:30:00Z,6:00:00,0.9,979,,3.9,706,235,850,120,958,1048,2.0,64.9,0.4657,,
2005-03-08T18:30:00Z,7:00:00,1.7,1094,,7.2,864,372,707,140,1060,1223,2.0,65.3,0.4688,,
2005-03-08T18:30:00Z,8:00:00,4.3,1449,,20.9,1322,876,489,189,1497,1755,3.3,61.6,0.4829,,
2005-03-08T18:30:00Z,9:00:00,6.0,1508,,27.0,1478,900,418,215,1685,2014,5.7,52.5,0.4851,,
2005-03-08T18:30:00Z,10:00:00,3.8,1374,,18.5,1254,732,503,214,1375,1855,8.3,43.5,0.4774,,
2005-03-08T18:30:00Z,11:00:00,3.3,1307,,14.0,1117,690,549,234,1261,1795,10.5,38.9,0.4926,,
2005-03-08T18:30:00Z,12:00:00,2.3,1248,,10.5,995,456,593,193,1197,1575,14.5,33.4,0.5488,,
2005-03-08T18:30:00Z,13:00:00,2.4,1281,,11.2,1023,368,572,159,1304,1461,15.7,34.6,0.6147,,
2005-03-08T18:30:00Z,14:00:00,2.2,1253,,10.3,987,284,588,122,1291,1314,16.1,36.3,0.6593,,
2005-03-08T18:30:00Z,15:00:00,1.9,1222,,8.6,924,279,612,121,1216,1146,17.3,34.5,0.6728,,
2005-03-08T18:30:00Z,16:00:00,1.7,1200,,7.6,882,197,637,101,1188,947,17.6,34.1,0.6781,,
2005-03-08T18:30:00Z,17:00:00,1.9,1238,,10.2,984,229,592,114,1270,1251,18.0,33.1,0.6779,,
2005-03-08T18:30:00Z,18:00:00,3.8,1434,,17.8,1234,476,476,167,1520,1675,14.6,41.0,0.6792,,
2005-03-08T18:30:00Z,19:00:00,5.3,1573,,25.3,1435,679,406,206,1746,2055,12.8,46.2,0.6794,,
2005-03-08T18:30:00Z,20:00:00,5.9,1551,,24.4,1413,681,406,199,1723,2088,11.5,53.9,0.7312,,
2005-03-08T18:30:00Z,21:00:00,5.5,1510,,20.0,1296,679,457,192,1606,1945,10.6,58.8,0.7512,,
2005-03-08T18:30:00Z,22:00:00,2.0,1165,,7.3,869,297,671,147,1180,1482,9.7,60.0,0.7238,,
2005-03-08T18:30:00Z,23:00:00,1.8,1176,,6.6,837,264,670,136,1161,1447,8.3,64.2,0.7071,,
2005-03-09T18:30:00Z,0:00:00,1.6,1134,,5.7,799,195,705,123,1130,1304,7.8,65.5,0.6961,,
2005-03-09T18:30:00Z,1:00:00,1.3,1070,,4.5,738,154,766,109,1069,1185,7.5,65.9,0.6868,,
2005-03-09T18:30:00Z,2:00:00,1.1,1034,,4.1,714,130,801,98,1067,1051,6.1,72.1,0.6847,,
2005-03-09T18:30:00Z,3:00:00,1.1,1014,,4.4,730,,784,,1062,1038,4.6,78.2,0.6684,,
2005-03-09T18:30:00Z,4:00:00,1.0,987,,3.3,673,164,837,94,1033,968,4.0,80.9,0.667,,
2005-03-09T18:30:00Z,5:00:00,0.8,975,,3.3,668,168,874,95,1019,950,4.2,79.1,0.6611,,
2005-03-09T18:30:00Z,6:00:00,0.9,983,,3.5,681,223,851,100,1020,970,5.3,73.2,0.6577,,
2005-03-09T18:30:00Z,7:00:00,1.3,1091,,6.4,831,249,720,100,1142,1090,4.3,76.1,0.6395,,
2005-03-09T18:30:00Z,8:00:00,4.1,1454,,20.1,1298,862,456,150,1605,1673,4.8,74.6,0.647,,
2005-03-09T18:30:00Z,9:00:00,3.9,1446,,21.2,1328,664,439,167,1620,1832,7.5,64.5,0.6702,,
2005-03-09T18:30:00Z,10:00:00,3.5,1316,,13.7,1105,669,511,199,1372,1827,11.7,49.3,0.6772,,
2005-03-09T18:30:00Z,11:00:00,2.7,1283,,11.7,1038,499,548,168,1307,1723,14.7,41.2,0.6857,,
2005-03-09T18:30:00Z,12:00:00,2.3,1223,,10.6,998,428,578,161,1258,1546,17.4,33.2,0.6535,,
2005-03-09T18:30:00Z,13:00:00,2.3,1176,,9.8,968,,612,,1196,1300,18.8,26.2,0.5637,,
2005-03-09T18:30:00Z,14:00:00,2.1,1040,,9.1,944,305,692,144,1081,1000,19.1,18.1,0.3955,,
2005-03-09T18:30:00Z,15:00:00,2.2,1007,,9.2,945,334,704,147,1015,941,19.5,15.3,0.3431,,
2005-03-09T18:30:00Z,16:00:00,1.8,961,,5.9,806,268,820,131,900,745,20.2,14.4,0.337,,
2005-03-09T18:30:00Z,17:00:00,1.9,1047,,8.6,925,283,721,136,1022,941,19.8,16.0,0.3632,,
2005-03-09T18:30:00Z,18:00:00,2.7,1144,,12.7,1074,393,593,163,1185,1232,16.5,21.6,0.4012,,
2005-03-09T18:30:00Z,19:00:00,4.7,1197,,19.8,1290,602,531,218,1294,1526,14.5,18.3,0.2996,,
2005-03-09T18:30:00Z,20:00:00,5.4,1319,,23.8,1398,757,497,244,1457,1745,12.8,22.8,0.3364,,
2005-03-09T18:30:00Z,21:00:00,4.2,1273,,14.6,1135,683,546,228,1233,1741,11.5,35.9,0.4862,,
2005-03-09T18:30:00Z,22:00:00,2.1,1085,,7.6,881,426,704,184,985,1432,9.5,34.6,0.411,,
2005-03-09T18:30:00Z,23:00:00,1.4,1016,,4.9,759,253,806,151,921,1235,8.3,38.2,0.4203,,
2005-03-10T18:30:00Z,0:00:00,1.4,1038,,5.2,774,226,786,132,948,1172,7.7,41.7,0.4387,,
2005-03-10T18:30:00Z,1:00:00,1.4,1027,,4.8,751,221,798,134,936,1170,6.8,44.9,0.4472,,
2005-03-10T18:30:00Z,2:00:00,1.0,951,,3.2,662,155,904,110,886,1023,5.7,49.4,0.4551,,
2005-03-10T18:30:00Z,3:00:00,0.8,930,,2.4,609,119,967,90,864,928,5.7,50.1,0.4629,,
2005-03-10T18:30:00Z,4:00:00,0.0,941,,3.2,665,133,922,90,912,955,4.4,56.4,0.4761,,
2005-03-10T18:30:00Z,5:00:00,0.7,897,,2.1,594,127,998,89,870,870,4.9,55.2,0.4807,,
2005-03-10T18:30:00Z,6:00:00,0.6,928,,2.7,630,148,985,89,907,884,4.5,56.3,0.48,,
2005-03-10T18:30:00Z,7:00:00,0.2,986,,4.5,737,232,832,117,956,1010,3.8,59.7,0.4839,,
2005-03-10T18:30:00Z,8:00:00,1.5,1271,,13.8,1111,469,563,140,1278,1416,4.3,58.6,0.4915,,
2005-03-10T18:30:00Z,9:00:00,3.5,1452,,22.7,1370,679,445,189,1580,1817,7.1,50.0,0.5067,,
2005-03-10T18:30:00Z,10:00:00,3.0,1415,,19.3,1277,795,483,210,1398,1869,11.1,38.4,0.5066,,
2005-03-10T18:30:00Z,11:00:00,3.0,,,0.0,,812,,235,,,,,,,
2005-03-10T18:30:00Z,12:00:00,1.0,1203,,9.3,951,338,617,161,1162,1304,17.2,30.6,0.5949,,
2005-03-10T18:30:00Z,13:00:00,1.5,1257,,12.1,1051,353,550,171,1297,1205,17.8,33.3,0.6741,,
2005-03-10T18:30:00Z,14:00:00,2.2,1327,,14.2,1123,465,508,182,1404,1339,18.8,31.8,0.6853,,
2005-03-10T18:30:00Z,15:00:00,1.7,1260,,12.3,1058,417,544,180,1319,1161,19.3,29.9,0.6604,,
2005-03-10T18:30:00Z,16:00:00,1.1,1200,,10.2,984,289,584,156,1251,996,18.8,31.5,0.6752,,
2005-03-10T18:30:00Z,17:00:00,1.3,1160,,10.4,992,323,601,167,1210,906,18.2,28.1,0.5817,,
2005-03-10T18:30:00Z,18:00:00,1.5,1253,,13.9,1112,375,533,180,1348,1161,16.0,35.3,0.6356,,
2005-03-10T18:30:00Z,19:00:00,3.4,1452,,23.1,1381,619,428,226,1660,1695,13.8,43.6,0.6825,,
2005-03-10T18:30:00Z,20:00:00,3.8,1438,,22.8,1373,689,435,231,1640,1705,12.9,48.8,0.725,,
