CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,AirQualityCategory
1.4,994.0,5.7,796.0,66.0,1159.0,72.0,1287.0,587.0,21.2,23.1,0.5768,Good
1.1,867.0,2.9,646.0,131.0,1054.0,85.0,961.0,827.0,8.4,54.5,0.6022,Good
5.0,1552.0,22.1,1354.0,358.0,620.0,142.0,2030.0,1895.0,19.1,42.1,0.9233,Poor
2.4,1280.0,11.4,1028.0,399.0,564.0,122.0,1365.0,1363.0,11.4,69.6,0.9373,Moderate
2.2,1148.0,8.8,930.0,140.0,947.0,107.0,1475.0,1056.0,12.5,48.1,0.6946,Moderate
2.3,1183.0,8.7,929.0,432.0,674.0,245.0,1036.0,1309.0,2.9,49.5,0.3775,Moderate
1.4,941.0,6.9,851.0,89.0,1055.0,89.0,1318.0,539.0,21.4,22.7,0.5722,Good
0.6,817.0,1.3,523.0,21.0,1587.0,31.0,1071.0,341.0,10.7,45.8,0.5895,Good
0.8,1015.0,2.9,647.0,117.0,824.0,85.0,1090.0,937.0,8.4,74.5,0.8241,Good
2.0851233094669848,1197.0,17.0,1208.0,207.0,656.0,162.0,1769.0,1305.0,38.0,17.2,1.1227,Poor
1.1,968.0,3.3,669.0,67.0,1261.0,81.0,1245.0,538.0,12.3,46.8,0.6686,Good
1.3,989.0,4.4,731.0,226.0,814.0,148.0,936.0,1017.0,1.0,67.7,0.4523,Good
0.9,904.0,3.3,669.0,79.0,1190.0,62.0,1345.0,819.0,10.2,65.8,0.8196,Good
1.9,1235.0,6.8,848.0,251.0,631.0,150.0,1273.0,1131.0,12.1,67.6,0.9539,Good
1.5,965.0,5.8,803.0,280.0,802.0,173.0,950.0,889.0,13.1,32.0,0.4817,Good
1.0,792.0,3.4,674.0,162.0,1122.0,99.0,810.0,669.0,12.6,23.4,0.3408,Good
1.2,1001.0,6.6,838.0,56.0,800.0,73.0,1613.0,668.0,32.0,38.2,1.788,Good
2.1,1037.0,9.4,956.0,344.0,713.0,132.0,1270.0,1091.0,9.3,73.5,0.8651,Moderate
3.8,1341.0,17.2,1215.0,796.0,541.0,196.0,1331.0,1805.0,5.5,54.9,0.4985,Poor
0.5,853.0,1.7,557.0,24.0,1215.0,31.0,1435.0,453.0,24.9,54.8,1.7063,Good
1.7,1050.0,10.8,1008.0,102.0,911.0,90.0,1561.0,920.0,28.4,23.6,0.8983,Moderate
1.4,1019.0,4.8,751.0,95.0,1073.0,97.0,1397.0,838.0,9.3,75.0,0.8799,Good
1.4,1031.0,4.6,744.0,87.0,813.0,79.0,1694.0,777.0,25.4,68.0,2.1806,Good
0.6,859.0,2.5,620.0,32.0,1200.0,47.0,1315.0,445.0,16.2,52.8,0.9626,Good
3.0,1303.0,15.3,1156.0,176.0,793.0,122.0,1800.0,1170.0,16.1,47.6,0.8655,Moderate
2.0851233094669848,1114.0,11.5,1030.0,110.0,740.0,123.0,1561.0,870.0,40.4,15.0,1.1125,Moderate
2.8,1125.0,14.1,1120.0,357.0,630.0,184.0,1132.0,1404.0,9.5,25.2,0.2996,Moderate
8.1,1961.0,36.7,1701.0,478.0,536.0,149.0,2665.0,2184.0,14.8,54.3,0.9076,Poor
3.5,1483.0,14.3,1127.0,253.0,839.0,139.0,1723.0,1491.0,11.0,59.1,0.774,Moderate
1.4,925.0,7.7,884.0,114.0,1100.0,92.0,1259.0,661.0,25.5,14.0,0.4495,Good
0.5,765.0,1.2,522.0,19.0,1533.0,30.0,1310.0,387.0,12.6,72.2,1.0503,Good
1.1,972.0,4.9,760.0,49.0,953.0,55.0,1501.0,814.0,18.0,57.6,1.1788,Good
4.3,1524.0,24.9,1427.0,439.0,449.0,104.0,2084.0,1576.0,23.6,62.2,1.7863,Poor
1.7,1074.0,6.4,832.0,101.0,951.0,75.0,1506.0,979.0,11.4,69.8,0.939,Good
2.5,1225.0,15.3,1156.0,133.0,682.0,141.0,1912.0,1040.0,37.2,25.6,1.6014,Moderate
1.0,920.0,2.1,594.0,100.0,1025.0,82.0,867.0,479.0,6.3,49.6,0.4787,Good
2.1,930.0,9.9,972.0,424.0,868.0,132.0,973.0,952.0,11.9,21.3,0.2957,Moderate
1.4,962.0,4.9,756.0,255.0,902.0,176.0,843.0,907.0,3.7,40.1,0.323,Good
1.6,988.0,6.6,839.0,201.0,803.0,138.0,935.0,962.0,8.8,31.2,0.3533,Good
0.5,805.0,2.4,614.0,21.0,1171.0,34.0,1525.0,543.0,16.6,80.2,1.5002,Good
2.3,1047.0,12.6,1070.0,111.0,806.0,106.0,1736.0,841.0,31.3,25.4,1.1415,Moderate
1.5,903.0,7.5,876.0,117.0,890.0,95.0,1487.0,780.0,22.5,36.8,0.988,Good
5.9,1461.0,29.1,1528.0,668.0,449.0,96.0,2110.0,1572.0,20.2,68.6,1.6034,Poor
1.2,980.0,7.4,872.0,141.0,1087.0,98.0,1258.0,949.0,23.2,30.5,0.8558,Good
1.4,1016.0,4.9,759.0,253.0,806.0,151.0,921.0,1235.0,8.3,38.2,0.4203,Good
4.2,1523.0,24.9,1427.0,603.0,458.0,116.0,2113.0,1362.0,20.2,86.5,2.0224,Poor
1.2,895.0,7.5,877.0,109.0,1121.0,81.0,1238.0,607.0,25.8,12.9,0.4219,Good
2.4,1194.0,15.2,1155.0,153.0,620.0,99.0,1897.0,1345.0,27.8,39.9,1.4682,Moderate
2.7,1246.0,13.3,1093.0,261.0,667.0,149.0,1941.0,1356.0,31.6,39.4,1.7969,Moderate
2.9,1212.0,16.4,1190.0,455.0,551.0,97.0,1586.0,1210.0,15.9,69.8,1.253,Poor
4.4,1487.0,21.4,1336.0,999.0,479.0,211.0,1483.0,1984.0,5.1,64.3,0.5697,Poor
1.3,1064.0,6.1,816.0,215.0,777.0,90.0,1244.0,872.0,10.8,80.0,1.0367,Good
3.6,1365.0,21.6,1341.0,543.0,548.0,96.0,2032.0,1517.0,21.6,67.7,1.7254,Poor
2.0851233094669848,1108.0,10.3,988.0,98.0,777.0,107.0,1537.0,818.0,42.0,14.2,1.1517,Moderate
1.2,971.0,3.4,673.0,169.0,926.0,88.0,1032.0,882.0,7.9,69.3,0.7413,Good
2.6,1168.0,15.5,1162.0,280.0,707.0,124.0,1639.0,1024.0,34.3,23.2,1.2326,Moderate
3.1,1277.0,19.9,1292.0,590.0,799.0,171.0,1625.0,1480.0,31.0,21.9,0.9708,Poor
2.1,1152.0,6.9,853.0,407.0,696.0,216.0,1027.0,1370.0,4.2,54.0,0.4483,Good
0.5,865.0,0.9,493.0,39.0,1613.0,53.0,1184.0,367.0,13.5,50.1,0.7706,Good
5.9,1726.0,30.8,1570.0,658.0,358.0,199.0,2021.0,1947.0,20.1,43.2,1.0051,Poor
1.1,928.0,3.8,699.0,155.5,1930.0,78.0,1197.0,784.0,11.9,78.2,1.0856,Good
2.3,1148.0,9.9,974.0,348.0,638.0,223.0,1243.0,1064.0,5.6,74.6,0.6826,Moderate
1.35,1147.0,6.2,821.0,109.0,1132.0,83.0,1411.0,991.0,7.0,71.1,0.7158,Good
1.4,1021.0,4.6,744.0,149.0,1224.0,87.0,1209.0,846.0,16.5,59.2,1.1021,Good
0.4,796.0,1.5,543.0,25.0,1466.0,37.0,1346.0,410.0,21.6,48.1,1.2259,Good
0.3,895.0,3.3,668.0,227.0,1042.0,135.0,886.0,519.0,3.3,50.2,0.3934,Good
1.9,1055.0,7.5,878.0,244.0,758.0,116.0,1308.0,855.0,18.3,51.6,1.0732,Good
2.5,1192.0,10.8,1007.0,154.0,827.0,124.0,1604.0,1223.0,16.8,44.0,0.8341,Moderate
2.6,1442.0,10.7,1003.0,340.0,541.0,144.0,1356.0,1396.0,8.1,85.0,0.9221,Moderate
2.0851233094669848,907.0,9.6,961.0,88.0,876.0,95.0,1409.0,665.0,34.6,15.5,0.8435,Moderate
4.8,1633.0,18.0,1239.0,592.0,496.0,170.0,1555.0,1905.0,10.9,75.9,0.9868,Poor
3.0,1429.0,13.7,1107.0,228.0,713.0,121.0,1852.0,1409.0,16.6,55.2,1.0382,Moderate
1.9,1190.0,10.9,1011.0,305.0,620.0,146.0,1262.0,902.0,23.6,23.2,0.6665,Moderate
0.5,862.0,3.0,652.0,42.0,1055.0,54.0,1504.0,815.0,25.9,45.1,1.4889,Good
0.7,921.0,4.5,737.0,39.0,892.0,41.0,1623.0,818.0,26.5,60.6,2.063,Good
0.8,1041.0,3.6,688.0,195.0,814.0,114.0,934.0,1203.0,2.5,64.8,0.4807,Good
2.8,1144.0,13.9,1113.0,181.0,844.0,128.0,1550.0,1009.0,20.6,22.6,0.5432,Moderate
0.9,975.0,6.6,839.0,180.0,844.0,50.0,1561.0,963.0,19.4,75.4,1.6802,Good
1.9,1105.0,10.5,995.0,162.0,777.0,149.0,1681.0,821.0,37.1,23.0,1.4229,Moderate
0.9,846.0,2.7,630.0,106.0,1057.0,59.0,1091.0,536.0,10.2,71.6,0.8893,Good
4.5,1451.0,22.1,1353.0,282.0,620.0,128.0,2056.0,1501.0,12.0,58.1,0.8138,Poor
0.8,960.0,3.4,675.0,34.0,982.0,34.0,1487.0,487.0,35.4,32.4,1.837,Good
1.4,967.0,5.0,765.0,227.0,843.0,155.0,862.0,692.0,12.0,24.3,0.3393,Good
1.6,1387.0,10.1,981.0,414.0,534.0,164.0,1368.0,1396.0,13.2,56.2,0.8499,Moderate
1.3,995.0,4.9,759.0,199.0,772.0,123.0,1119.0,750.0,21.0,37.3,0.9139,Good
1.6,917.0,8.3,909.0,252.0,885.0,95.0,1275.0,744.0,21.9,30.7,0.7961,Moderate
1.0,901.0,2.7,630.0,107.0,988.0,86.0,915.0,751.0,3.7,65.9,0.5295,Good
3.1,1382.0,13.8,1109.0,174.0,831.0,97.0,1706.0,1172.0,11.0,57.3,0.7501,Moderate
0.5,787.0,2.5,620.0,38.5,1175.0,59.0,1403.0,618.0,22.7,43.8,1.1952,Good
1.4,1063.0,5.4,783.0,258.0,784.0,166.0,953.0,1318.0,6.6,46.0,0.4505,Good
7.7,1833.0,37.7,1722.0,947.0,399.0,167.0,2204.0,2190.0,15.1,67.0,1.1394,Poor
3.3,1278.0,14.5,1131.0,180.0,775.0,124.0,1758.0,1243.0,14.5,49.7,0.8177,Moderate
0.5,780.0,2.5,621.0,26.0,1277.0,42.0,1451.0,585.0,20.5,54.3,1.2926,Good
1.9,1113.0,11.0,1013.0,125.0,702.0,119.0,1780.0,902.0,34.0,32.7,1.7146,Moderate
2.0851233094669848,974.0,8.1,904.0,97.0,837.0,97.0,1596.0,805.0,33.9,26.9,1.3964,Moderate
1.8,1141.0,11.2,1020.0,132.0,712.0,120.0,1669.0,1158.0,37.3,22.9,1.4369,Moderate
3.5,1235.0,16.9,1205.0,236.9796848547988,615.0,110.3925641359552,1523.0,1166.0,8.3,76.5,0.8426,Poor
1.4,1073.0,7.2,866.0,336.0,767.0,89.0,1328.0,981.0,12.5,76.4,1.1021,Good
0.5,771.0,3.0,652.0,21.0,1222.0,36.0,1239.0,440.0,37.9,15.9,1.0296,Good
1.2,1009.0,7.1,860.0,118.0,768.0,62.0,1449.0,1211.0,20.2,65.8,1.535,Good
0.5,910.0,1.1,507.0,68.0,1047.0,58.0,1004.0,666.0,11.6,61.0,0.8299,Good
1.7,1055.0,8.7,927.0,87.0,756.0,90.0,1519.0,715.0,36.9,20.9,1.2864,Moderate
1.4,1028.0,3.8,699.0,193.0,851.0,140.0,1000.0,795.0,7.7,56.9,0.5994,Good
0.4,878.0,1.4,538.0,82.0,1045.0,56.0,1072.0,677.0,11.5,71.5,0.9684,Good
2.5,1084.0,8.2,906.0,133.0,975.0,101.0,1418.0,893.0,16.6,34.0,0.6353,Moderate
1.0,1024.0,3.4,674.0,160.0,798.0,88.0,1256.0,828.0,15.0,73.2,1.2413,Good
0.3,1119.0,5.3,778.0,191.0,704.0,122.0,1186.0,1096.0,9.9,68.9,0.8388,Good
2.7,1072.0,12.2,1057.0,150.0,811.0,92.0,1819.0,885.0,24.2,39.2,1.1665,Moderate
1.2,1032.0,3.6,687.0,109.0,1514.0,67.0,1199.0,737.0,15.6,66.6,1.1763,Good
2.3,1096.0,7.1,859.0,274.0,776.0,145.0,1130.0,1178.0,9.7,62.5,0.7509,Good
3.1,1063.0,12.2,1055.0,412.0,738.0,138.0,1242.0,1062.0,14.1,43.0,0.6883,Moderate
0.9,1004.0,4.0,713.0,103.0,1130.0,78.0,1363.0,923.0,8.0,71.8,0.7711,Good
5.5,1609.0,18.1,1242.0,602.0,505.0,178.0,1490.0,2100.0,11.4,62.9,0.8454,Poor
2.1,1024.0,12.1,1052.0,183.0,778.0,104.0,1689.0,952.0,28.5,27.3,1.0479,Moderate
0.5,907.0,1.0,501.0,50.0,1129.0,48.0,947.0,398.0,3.9,81.5,0.6653,Good
0.4,765.0,2.4,616.0,43.0,1163.0,43.0,1306.0,529.0,21.5,45.6,1.1558,Good
2.9,1243.0,17.3,1218.0,177.0,651.0,157.0,1948.0,1077.0,36.9,24.7,1.5134,Poor
0.7,841.0,4.2,721.0,40.0,1163.0,54.0,1293.0,489.0,41.8,11.9,0.9476,Good
0.1,1021.0,7.0,857.0,243.0,769.0,133.0,1068.0,1088.0,15.8,33.8,0.6034,Good
3.3,1331.0,14.9,1146.0,377.0,539.0,147.0,1522.0,1377.0,13.5,64.7,0.9971,Moderate
2.1,1029.0,12.3,1060.0,245.0,705.0,118.0,1588.0,851.0,35.5,21.2,1.2022,Moderate
2.6,901.0,4.7,746.0,216.0,1000.0,114.0,1020.0,656.0,9.6,52.4,0.6276,Good
0.9,894.0,6.0,810.0,82.0,1204.0,74.0,1420.0,584.0,21.8,34.9,0.9004,Good
2.7,1214.0,13.9,1113.0,305.0,615.0,118.0,1664.0,1213.0,20.1,75.4,1.751,Moderate
3.9,1160.0,13.0,1083.0,596.0,705.0,162.0,1114.0,1363.0,7.6,40.6,0.4273,Moderate
0.7,910.0,1.8,570.0,73.0,963.0,62.0,1059.0,669.0,12.8,63.6,0.936,Good
1.9,1204.0,9.1,943.0,368.0,687.0,133.0,1360.0,1052.0,11.5,68.7,0.9302,Moderate
3.0,1257.0,15.9,1176.0,552.0,611.0,169.0,1357.0,1364.0,1.8,63.3,0.4464,Moderate
0.5,835.0,1.2,520.0,86.0,1295.0,66.0,832.0,478.0,7.0,47.2,0.4745,Good
2.9,1134.0,13.5,1099.0,460.0,679.0,146.0,1160.0,1273.0,17.4,23.3,0.4599,Moderate
3.4,1231.0,15.8,1173.0,174.0,750.0,135.0,1749.0,1283.0,23.7,30.0,0.8633,Moderate
3.9,1387.0,21.6,1340.0,177.0,702.0,131.0,1954.0,1314.0,23.7,30.2,0.8718,Poor
1.8,1112.0,6.5,833.0,259.0,758.0,155.0,1103.0,1180.0,6.6,61.3,0.5995,Good
1.5,1023.0,7.6,882.0,77.0,790.0,87.0,1662.0,1072.0,25.3,47.6,1.513,Good
2.5,1029.0,13.4,1096.0,155.0,825.0,125.0,1826.0,980.0,27.0,36.7,1.2898,Moderate
2.8,1242.0,13.7,1107.0,510.0,594.0,90.0,1539.0,1201.0,12.3,79.0,1.1293,Moderate
3.6,1404.0,16.5,1195.0,589.0,498.0,169.0,1500.0,1623.0,11.2,65.3,0.8639,Poor
3.8,1310.0,21.4,1333.0,617.0,572.0,174.0,1746.0,1633.0,22.4,38.8,1.04,Poor
3.3,1065.0,10.7,1003.0,371.0,795.0,127.0,1383.0,1005.0,20.3,35.5,0.833,Moderate
4.3,1327.0,24.1,1405.0,302.0,583.0,203.0,2072.0,1518.0,37.3,19.9,1.2437,Poor
2.5,918.0,4.5,737.0,220.0,1007.0,105.0,1029.0,702.0,9.6,53.9,0.6425,Good
2.3,1297.0,11.1,1018.0,137.0,732.0,85.0,1822.0,1216.0,16.2,76.9,1.4051,Moderate
0.8,990.0,5.3,777.0,29.0,796.0,36.0,1665.0,909.0,26.7,60.7,2.0977,Good
1.8,1203.0,11.2,1023.0,137.0,824.0,117.0,1622.0,1132.0,28.5,23.8,0.915,Moderate
4.2,1594.0,19.9,1293.0,256.0,678.0,145.0,2057.0,1707.0,16.7,57.4,1.0786,Poor
2.2,1236.0,9.6,962.0,117.0,853.0,101.0,1531.0,928.0,15.8,40.4,0.7228,Moderate
1.8,1032.0,7.8,892.0,101.0,972.0,87.0,1457.0,755.0,20.6,30.0,0.7213,Moderate
2.9,1090.0,16.7,1201.0,167.0,738.0,164.0,1834.0,945.0,33.1,24.3,1.2087,Poor
0.9,982.0,3.8,699.0,53.0,1204.0,72.0,1358.0,735.0,13.8,51.4,0.8071,Good
0.9,986.0,2.6,627.0,169.0,928.0,117.0,1035.0,690.0,3.4,84.5,0.664,Good
1.6,978.0,5.1,767.0,274.5,827.0,117.5,1040.0,908.0,3.3,82.6,0.645,Good
1.5,993.0,4.2,719.0,156.0,890.0,66.0,1143.0,924.0,8.9,83.0,0.9487,Good
1.5,1127.0,7.8,890.0,88.0,837.0,89.0,1574.0,1124.0,17.4,55.6,1.0963,Moderate
1.2,1038.0,7.6,882.0,217.0,724.0,52.0,1473.0,1002.0,18.1,72.3,1.4927,Good
2.3,1175.0,8.1,905.0,333.0,718.0,137.0,1103.0,1389.0,6.2,59.6,0.5698,Moderate
0.5,840.0,1.1,509.0,22.0,1643.0,38.0,1075.0,352.0,10.4,46.6,0.5901,Good
2.3,1214.0,14.0,1116.0,116.0,783.0,125.0,1715.0,851.0,31.6,21.0,0.959,Moderate
1.3,965.0,4.5,736.0,43.0,1083.0,53.0,1363.0,580.0,12.6,58.6,0.8529,Good
0.7,950.0,1.8,568.0,127.0,1020.0,89.0,888.0,578.0,6.4,50.7,0.4886,Good
0.5,951.0,5.1,769.0,235.0,856.0,146.0,1000.0,734.0,3.4,62.7,0.4943,Good
1.3,948.0,5.8,803.0,236.9796848547988,835.0,110.3925641359552,1365.0,740.0,25.4,35.2,1.1255,Good
1.2,1153.0,9.2,946.0,107.0,794.0,80.0,1642.0,1075.0,17.2,52.9,1.0276,Moderate
0.9,940.0,5.9,805.0,181.0,799.0,48.0,1392.0,1013.0,16.2,76.9,1.4029,Good
1.0,925.0,5.2,771.0,45.0,1000.0,60.0,1308.0,515.0,40.3,12.6,0.9302,Good
1.5,1079.0,6.9,850.0,93.0,991.0,81.0,1490.0,738.0,25.8,27.7,0.9076,Good
0.9,959.0,6.0,811.0,77.0,961.0,78.0,1518.0,910.0,14.2,64.1,1.0346,Good
1.6,1159.0,11.6,1035.0,182.0,621.0,62.0,1727.0,1022.0,23.2,63.9,1.7957,Moderate
1.5,1085.0,4.3,726.0,202.0,735.0,130.0,1192.0,848.0,13.4,64.8,0.988,Good
2.6,1205.0,15.8,1174.0,275.0,618.0,130.0,1745.0,1067.0,29.8,38.0,1.5642,Moderate
1.1,845.0,2.0,581.0,174.0,1119.0,122.0,719.0,472.0,6.3,28.8,0.2772,Good
3.5,1290.0,20.0,1295.0,667.0,528.0,97.0,1751.0,1431.0,16.7,73.8,1.3886,Poor
4.9,1514.0,21.3,1333.0,703.0,489.0,134.0,1754.0,1613.0,14.0,74.6,1.1865,Poor
2.0851233094669848,1061.0,12.3,1060.0,120.0,724.0,137.0,1600.0,830.0,38.6,16.1,1.0853,Moderate
5.0,1425.0,22.9,1375.0,836.0,1143.0,162.0,1751.0,1630.0,13.0,73.0,1.086,Poor
2.9,1251.0,15.6,1168.0,193.0,556.0,107.0,1937.0,1352.0,28.1,47.4,1.7753,Moderate
3.1,1235.0,12.4,1064.0,409.0,640.0,133.0,1212.0,1594.0,11.3,50.1,0.672,Moderate
1.8,1074.0,6.9,854.0,115.0,1031.0,83.0,1483.0,772.0,17.9,38.4,0.7793,Good
2.7,1179.0,15.1,1152.0,172.0,654.0,122.0,1876.0,1096.0,27.0,35.3,1.2396,Moderate
2.3,1116.0,12.7,1074.0,135.0,760.0,134.0,1784.0,1080.0,30.5,30.4,1.3031,Moderate
2.5,1170.0,13.0,1083.0,390.0,694.0,96.0,1757.0,1276.0,22.9,59.1,1.633,Moderate
5.2,1361.0,22.8,1372.0,600.0,755.0,159.0,1697.0,1460.0,11.9,62.3,0.8674,Poor
2.6,1054.0,5.4,783.0,221.0,804.0,136.0,968.0,1167.0,6.7,47.6,0.4688,Good
2.3,1122.0,6.4,831.0,392.0,722.0,209.0,982.0,1316.0,7.4,43.8,0.4538,Good
0.5,846.0,2.6,627.0,79.0,1025.0,40.0,1218.0,727.0,16.1,73.5,1.3329,Good
4.1,1437.0,18.4,1250.0,594.0,470.0,156.0,1593.0,1622.0,12.6,63.9,0.9307,Poor
2.7,1051.0,12.3,1061.0,574.0,695.0,106.0,1333.0,1110.0,10.8,57.6,0.7473,Moderate
3.0,1198.0,14.6,1135.0,137.0,716.0,103.0,1870.0,1291.0,17.1,61.5,1.1873,Moderate
0.5,775.0,2.1,590.0,15.0,1099.0,27.5,1245.0,602.0,21.2,43.8,1.088,Good
0.6,840.0,3.8,698.0,17.0,1123.0,30.0,1507.0,557.0,23.0,51.1,1.4175,Good
1.2,990.0,6.9,851.0,70.0,967.0,90.0,1487.0,668.0,42.2,14.2,1.1609,Good
6.8,1578.0,32.3,1604.0,1247.0,429.0,211.0,2031.0,1642.0,9.9,83.4,1.0194,Poor
1.4,989.0,7.8,890.0,237.0,761.0,82.0,1453.0,901.0,16.8,79.0,1.4978,Moderate
1.1,968.0,6.6,840.0,47.0,890.0,58.0,1727.0,787.0,17.5,79.1,1.5709,Good
0.0,802.0,0.5,439.0,30.0,1412.0,30.0,738.0,311.0,6.9,39.1,0.3901,Good
4.5,1500.0,22.6,1366.0,765.0,464.0,174.0,1557.0,1855.0,7.2,62.2,0.6351,Poor
1.8,891.0,11.1,1017.0,377.0,879.0,149.0,931.0,1008.0,15.3,14.3,0.2462,Moderate
1.6,1137.0,7.3,869.0,90.0,889.0,92.0,1553.0,951.0,17.0,53.9,1.0363,Good
1.2,1099.0,2.9,646.0,53.0,1406.0,60.0,1267.0,835.0,7.2,67.5,0.6887,Good
1.9,1216.0,8.5,921.0,256.0,589.0,153.0,1335.0,1261.0,13.5,63.8,0.9797,Moderate
4.3,1559.0,18.9,1266.0,230.0,652.0,149.0,2046.0,1373.0,15.7,62.5,1.1092,Poor
2.1,1121.0,8.1,901.0,308.0,712.0,98.0,1215.0,1134.0,8.9,71.8,0.818,Moderate
2.1,1145.0,9.2,946.0,366.0,699.0,181.0,1014.0,1408.0,6.6,37.5,0.3664,Moderate
1.7,1093.0,9.1,944.0,71.0,710.0,85.0,1655.0,784.0,29.5,42.7,1.7316,Moderate
3.3,1548.0,13.4,1096.0,522.0,490.0,155.0,1476.0,1496.0,9.5,82.4,0.976,Moderate
3.3,1218.0,12.9,1081.0,377.0,589.0,200.0,1245.0,1244.0,7.4,47.2,0.4871,Moderate
