CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,AirQualityCategory
3.0,1323.0,16.0,1180.0,360.0,564.0,115.0,1747.0,1318.0,27.2,43.0,1.5246,Moderate
0.5,784.0,2.8,640.0,33.0,1113.0,51.5,1319.0,587.0,22.2,40.6,1.0729,Good
2.9,1533.0,11.0,1013.0,190.0,888.0,129.0,1610.0,1534.0,13.9,53.6,0.8498,Moderate
2.0851233094669848,888.0,6.7,842.0,82.0,892.0,100.0,1437.0,729.0,26.1,28.3,0.9456,Good
1.5,1391.0,15.1,1153.0,756.0,542.0,197.0,1394.0,1505.0,7.1,77.3,0.7826,Moderate
1.1,877.0,3.6,686.0,212.0,963.0,89.0,1034.0,812.0,5.9,76.6,0.7179,Good
1.4,1033.0,5.9,805.0,92.0,1030.0,97.0,1416.0,750.0,20.8,36.3,0.8775,Good
3.9,1437.0,19.9,1294.0,567.0,470.0,159.0,1620.0,1577.0,12.3,63.0,0.9015,Poor
0.6,936.0,2.6,628.0,104.0,876.0,63.0,1172.0,782.0,12.3,74.2,1.0583,Good
1.7,1081.0,6.9,854.0,285.0,725.0,201.0,1140.0,1004.0,9.1,58.4,0.6787,Good
0.35,767.0,0.6,454.0,10.0,1825.0,17.0,1090.0,318.0,14.1,43.0,0.689,Good
2.8,1250.0,18.8,1263.0,282.0,581.0,104.0,1897.0,1392.0,23.7,54.4,1.5765,Poor
3.2,1255.0,16.1,1184.0,613.0,582.0,143.0,1447.0,1276.0,9.3,71.2,0.8325,Moderate
3.3,1304.0,13.0,1084.0,466.0,571.0,129.0,1384.0,1418.0,9.5,71.3,0.8458,Moderate
0.8,996.0,2.7,630.0,100.0,845.0,80.0,1153.0,696.0,13.1,68.6,1.0288,Good
2.0851233094669848,1145.0,14.5,1134.0,121.0,647.0,135.0,1827.0,1108.0,30.9,34.2,1.5064,Moderate
0.7,812.0,3.2,663.0,18.0,981.0,34.0,1265.0,708.0,22.8,41.3,1.1284,Good
2.0,1020.0,5.9,808.0,224.0,961.0,102.0,1048.0,1097.0,7.9,59.2,0.6331,Good
2.0,888.0,10.8,1007.0,149.0,869.0,105.0,1447.0,794.0,33.8,13.9,0.7172,Moderate
1.3,1052.0,4.2,720.0,139.0,763.0,84.0,1216.0,616.0,25.1,34.0,1.068,Good
3.3,1157.0,18.2,1245.0,236.0,664.0,187.0,1782.0,1211.0,37.3,17.3,1.084,Poor
4.7,1298.0,18.5,1254.0,698.0,565.0,161.0,1661.0,1487.0,15.9,63.4,1.1349,Poor
3.0,1193.0,18.5,1255.0,236.9796848547988,555.0,110.3925641359552,1693.0,1452.0,27.2,33.3,1.1788,Poor
3.1,1303.0,14.8,1141.0,232.0,771.0,119.0,1747.0,1404.0,14.8,44.1,0.7407,Moderate
1.4,887.0,5.7,798.0,76.0,1022.0,74.0,1531.0,637.0,21.7,46.5,1.1917,Good
3.5,1333.0,16.7,1200.0,353.0,552.0,68.0,1767.0,1925.0,19.6,73.2,1.6543,Poor
1.4,1028.0,3.3,670.0,153.0,799.0,86.0,1223.0,678.0,23.1,41.3,1.1506,Good
2.7,1121.0,8.5,918.0,339.0,680.0,217.0,1200.0,980.0,4.3,79.5,0.6648,Moderate
0.6,903.0,3.0,655.0,81.0,967.0,54.0,1326.0,823.0,19.8,67.2,1.5322,Good
1.5,1056.0,7.0,857.0,308.0,735.0,168.0,1028.0,1117.0,15.0,28.5,0.4821,Good
2.4,1123.0,16.6,1198.0,156.0,794.0,116.0,1857.0,1101.0,24.5,37.7,1.1454,Poor
2.1,992.0,9.8,970.0,135.0,869.0,100.0,1624.0,883.0,18.5,42.8,0.9026,Moderate
0.5,853.0,2.6,623.0,74.0,1107.0,49.0,1421.0,768.0,21.7,67.4,1.7262,Good
0.8,873.0,5.3,776.0,99.0,845.0,73.0,1415.0,872.0,23.1,49.9,1.3891,Good
1.1,1135.0,5.7,797.0,174.0,651.0,79.0,1325.0,1109.0,16.1,69.5,1.2623,Good
3.1,1166.0,14.5,1134.0,514.0,602.0,176.0,1226.0,1530.0,11.1,33.3,0.4384,Moderate
2.0851233094669848,1055.0,10.1,979.0,80.0,741.0,101.0,1609.0,688.0,37.7,21.8,1.3977,Moderate
2.5,1142.0,14.9,1145.0,202.0,701.0,142.0,1917.0,1291.0,29.3,34.8,1.397,Moderate
1.4,939.0,4.3,725.0,219.0,889.0,136.0,955.0,507.0,18.9,26.2,0.5667,Good
1.2,1053.0,5.5,786.0,183.0,766.0,123.0,1128.0,699.0,4.2,80.9,0.6742,Good
1.9,1081.0,11.3,1024.0,104.0,738.0,103.0,1757.0,1059.0,27.3,36.8,1.3207,Moderate
1.8,1044.0,6.5,833.0,292.0,781.0,181.0,924.0,1200.0,3.9,43.5,0.3538,Good
0.3,829.0,2.0,581.0,30.0,1309.0,50.0,1264.0,608.0,20.0,34.5,0.7954,Good
0.6,878.0,1.6,550.0,43.5,1492.0,63.5,1271.0,683.0,10.6,61.6,0.7856,Good
1.6,1173.0,12.4,1062.0,201.0,813.0,86.0,1904.0,1218.0,20.4,63.1,1.4969,Moderate
1.1,893.0,6.3,827.0,169.0,988.0,81.0,1356.0,672.0,23.2,42.8,1.2017,Good
4.2,1176.0,15.4,1161.0,468.0,599.0,223.0,1137.0,1362.0,6.1,33.3,0.3152,Moderate
3.6,1195.0,20.2,1303.0,218.0,653.0,139.0,2016.0,1198.0,31.7,25.9,1.1883,Poor
3.2,1218.0,15.5,1163.0,232.0,641.0,121.0,1962.0,1409.0,28.3,39.8,1.5053,Moderate
2.7,1075.0,12.9,1079.0,236.9796848547988,846.0,110.3925641359552,1787.0,1070.0,21.1,48.1,1.1864,Moderate
2.7,1148.0,13.4,1096.0,473.0,638.0,177.0,1219.0,1475.0,10.5,34.7,0.4393,Moderate
1.6,1242.0,8.4,916.0,63.0,962.0,61.0,1668.0,656.0,21.2,39.3,0.9791,Moderate
1.7,1021.0,6.6,838.0,297.0,770.0,153.0,1084.0,914.0,13.0,40.3,0.6028,Good
2.1,1006.0,11.4,1027.0,114.0,798.0,112.0,1736.0,903.0,23.1,41.5,1.1582,Moderate
3.5,1120.0,16.3,1190.0,604.0,672.0,188.0,1297.0,1263.0,16.7,25.9,0.4886,Poor
1.9,1074.0,7.9,895.0,128.0,937.0,94.0,1487.0,935.0,19.6,35.9,0.81,Moderate
1.5,997.0,7.5,879.0,181.0,885.0,109.0,1404.0,887.0,23.5,40.6,1.1588,Good
2.6,1062.0,5.1,769.0,183.0,806.0,121.0,992.0,1108.0,6.4,52.6,0.5074,Good
3.7,1220.0,23.3,1386.0,232.0,626.0,109.0,2138.0,1412.0,23.3,38.6,1.0919,Poor
2.6,1302.0,13.1,1087.0,271.0,594.0,84.0,1638.0,1297.0,20.0,69.5,1.6109,Moderate
0.5,796.0,3.0,653.0,38.0,1096.0,51.0,1449.0,719.0,20.8,49.4,1.1994,Good
2.0,1095.0,13.1,1086.0,120.0,800.0,111.0,1758.0,910.0,35.9,19.6,1.1422,Moderate
0.3,833.0,3.8,697.0,54.0,1360.0,64.0,1294.0,496.0,27.5,22.8,0.8249,Good
2.0,1116.0,8.6,922.0,259.0,716.0,83.0,1585.0,994.0,24.3,57.4,1.7233,Moderate
0.3,683.0,0.4,425.0,28.0,1774.0,22.0,804.0,301.0,10.4,38.6,0.4862,Good
0.2,879.0,3.6,687.0,167.0,980.0,107.0,914.0,564.0,4.5,51.0,0.4327,Good
3.1,1223.0,12.6,1070.0,430.0,590.0,243.0,1331.0,1239.0,4.6,78.2,0.6686,Moderate
1.1,951.0,6.1,814.0,250.0,804.0,89.0,1152.0,970.0,8.3,77.2,0.8464,Good
1.5,906.0,5.1,768.0,224.0,913.0,141.0,864.0,725.0,6.5,32.4,0.3155,Good
2.5,1250.0,13.7,1107.0,297.0,578.0,91.0,1657.0,1406.0,21.3,66.1,1.6556,Moderate
0.3,730.0,0.8,477.0,236.9796848547988,1432.0,110.3925641359552,949.0,419.0,7.9,68.0,0.7265,Good
1.3,997.0,3.4,677.0,59.0,1252.0,68.0,1358.0,590.0,13.8,55.1,0.8666,Good
0.5,844.0,1.3,531.0,25.0,1498.0,36.0,1176.0,376.0,10.5,59.9,0.7624,Good
0.6,761.0,1.3,524.0,79.0,1306.0,66.0,604.0,331.0,-0.1,31.9,0.1975,Good
2.4,975.0,9.3,952.0,174.0,877.0,114.0,1582.0,833.0,18.6,42.8,0.9091,Moderate
1.7,762.0,3.1,657.0,186.0,1157.0,114.0,783.0,592.0,7.3,32.4,0.334,Good
2.6,1124.0,11.3,1025.0,355.0,653.0,207.0,1146.0,1200.0,7.7,41.9,0.4409,Moderate
1.6,1059.0,5.4,783.0,198.0,780.0,111.0,1188.0,877.0,12.5,63.8,0.9244,Good
1.0,893.0,2.6,629.0,212.0,1015.0,111.0,836.0,456.0,2.7,50.5,0.3804,Good
1.5,926.0,5.8,804.0,289.0,964.0,140.0,917.0,1006.0,5.8,43.4,0.4037,Good
2.3,1264.0,12.9,1080.0,318.0,554.0,176.0,1323.0,950.0,25.9,21.9,0.7209,Moderate
0.9,976.0,4.8,753.0,61.0,842.0,68.5,1545.0,1070.0,25.2,51.4,1.621,Good
1.0,931.0,3.6,689.0,63.0,1160.0,73.0,1317.0,503.0,12.7,58.7,0.8605,Good
1.4,980.0,8.6,922.0,228.0,730.0,54.0,1424.0,956.0,15.7,77.0,1.3591,Moderate
0.5,811.0,1.5,540.0,89.0,1308.0,70.0,774.0,616.0,5.2,45.9,0.4099,Good
4.2,1481.0,16.7,1202.0,699.0,767.0,136.0,1638.0,1531.0,15.1,73.2,1.244,Poor
4.3,1356.0,21.2,1330.0,605.0,511.0,181.0,1414.0,1798.0,10.4,42.3,0.5337,Poor
0.7,758.0,3.3,669.0,50.0,1070.0,42.0,1365.0,687.0,16.6,56.8,1.0629,Good
1.0,923.0,2.6,628.0,142.0,994.0,82.0,941.0,851.0,3.1,68.7,0.5317,Good
2.0851233094669848,917.0,7.1,860.0,74.0,806.0,72.0,1487.0,943.0,21.2,41.2,1.0246,Good
2.3,1317.0,11.5,1033.0,143.0,949.0,99.0,1675.0,1068.0,24.4,29.4,0.8848,Moderate
6.3,1617.0,29.1,1530.0,326.0,579.0,171.0,2166.0,1791.0,18.0,32.9,0.6737,Poor
3.1,1240.0,14.7,1140.0,589.0,567.0,163.0,1387.0,1433.0,10.2,63.6,0.7928,Moderate
2.2,1375.0,9.2,948.0,172.0,1092.0,122.0,1583.0,1203.0,11.0,60.0,0.7867,Moderate
2.7,1303.0,16.6,1197.0,332.0,578.0,83.0,1790.0,1234.0,21.9,64.8,1.683,Poor
2.2,1210.0,8.8,932.0,348.0,647.0,156.0,1326.0,1093.0,15.7,54.4,0.9616,Moderate
1.1,1054.0,5.3,779.0,111.0,1079.0,98.0,1265.0,1012.0,11.3,40.3,0.5376,Good
1.2,1197.0,4.7,750.0,89.0,1336.0,96.0,1393.0,949.0,11.2,59.2,0.7848,Good
0.6,813.0,1.9,574.0,92.0,1613.0,58.0,965.0,461.0,11.9,54.6,0.7589,Good
0.6,894.0,2.7,631.0,32.5,1167.0,52.0,1346.0,684.0,14.2,56.9,0.9141,Good
1.2,949.0,8.9,936.0,64.0,802.0,80.0,1566.0,989.0,23.4,38.6,1.0968,Moderate
2.4,1149.0,15.8,1173.0,266.0,607.0,101.0,1711.0,1195.0,20.0,63.3,1.4622,Moderate
0.4,872.0,1.5,544.0,26.5,1307.0,38.0,1471.0,497.0,15.6,81.0,1.4302,Good
3.0,1092.0,15.5,1163.0,189.0,716.0,160.0,1704.0,1138.0,29.7,25.0,1.0246,Moderate
3.3,1534.0,13.7,1108.0,206.0,785.0,125.0,1819.0,1323.0,16.4,53.8,0.9964,Moderate
1.9,1185.0,8.6,925.0,290.0,641.0,181.0,1272.0,1024.0,7.0,73.7,0.7425,Moderate
2.1,1108.0,11.7,1040.0,145.0,767.0,95.0,1748.0,1051.0,20.3,44.1,1.0392,Moderate
2.0851233094669848,976.0,8.2,906.0,86.0,866.0,101.0,1546.0,718.0,35.4,23.8,1.3443,Moderate
1.4,930.0,6.6,837.0,189.0,956.0,78.0,1318.0,679.0,27.7,28.1,1.0272,Good
1.2,890.0,4.5,740.0,177.0,918.0,124.0,787.0,502.0,10.0,25.2,0.3079,Good
3.9,1213.0,21.1,1327.0,251.0,654.0,155.0,1864.0,2021.0,34.2,17.9,0.9444,Poor
2.3,1181.0,13.2,1091.0,236.9796848547988,638.0,110.3925641359552,1636.0,1071.0,38.3,21.5,1.4263,Moderate
3.5,1313.0,21.0,1324.0,204.0,498.0,106.0,2142.0,1390.0,26.4,50.8,1.7166,Poor
2.8,1023.0,14.3,1126.0,206.0,760.0,126.0,1635.0,981.0,31.9,18.3,0.8523,Moderate
5.9,1504.0,15.6,1167.0,567.0,525.0,169.0,1446.0,2065.0,9.4,66.1,0.7816,Moderate
1.1,1020.0,10.7,1003.0,97.0,904.0,96.0,1716.0,916.0,21.7,46.9,1.2044,Moderate
2.2,1215.0,12.0,1049.0,361.0,564.0,148.0,1311.0,1243.0,23.3,23.8,0.6738,Moderate
1.2,929.0,7.3,868.0,80.0,942.0,89.0,1454.0,624.0,35.3,17.0,0.9561,Good
2.0851233094669848,1216.0,14.6,1135.0,128.0,657.0,131.0,1736.0,1265.0,31.7,28.1,1.2912,Moderate
0.0,883.0,1.3,527.0,95.0,1148.0,86.0,959.0,618.0,2.9,85.3,0.6503,Good
2.4,1238.0,10.6,998.0,129.0,833.0,118.0,1648.0,1013.0,23.7,39.4,1.1381,Moderate
1.2,931.0,7.1,861.0,75.0,767.0,62.0,1483.0,893.0,20.7,53.3,1.287,Good
5.6,1464.0,30.3,1558.0,553.0,484.0,204.0,2157.0,1639.0,28.5,37.2,1.4282,Poor
0.0,872.0,2.5,617.0,180.0,1036.0,123.0,993.0,616.0,5.3,75.9,0.6824,Good
0.2,1038.0,3.8,699.0,160.0,764.0,105.0,1041.0,515.0,17.7,35.0,0.7014,Good
3.9,1343.0,27.7,1495.0,287.0,518.0,134.0,2311.0,1651.0,23.7,37.9,1.0988,Poor
1.8,998.0,9.5,957.0,125.0,881.0,107.0,1657.0,778.0,31.5,28.7,1.3058,Moderate
2.0,1156.0,10.3,987.0,236.9796848547988,614.0,110.3925641359552,1634.0,1249.0,26.7,43.0,1.4808,Moderate
2.2,1056.0,13.0,1082.0,176.5,864.0,163.0,1723.0,897.0,37.8,17.4,1.1219,Moderate
2.4,1100.0,8.9,933.0,333.0,750.0,116.0,1084.0,1208.0,12.6,39.9,0.5804,Moderate
2.0851233094669848,916.0,2.7,635.0,19.0,1006.0,34.0,1421.0,727.0,26.3,40.9,1.3803,Good
2.4,1330.0,9.7,966.0,266.0,632.0,159.0,1266.0,1744.0,12.1,61.8,0.8723,Moderate
0.1,1050.0,3.1,660.0,173.0,860.0,112.0,1071.0,526.0,12.3,56.0,0.7958,Good
1.5,1048.0,9.5,957.0,98.0,794.0,104.0,1647.0,861.0,23.7,43.4,1.2495,Moderate
1.9,1108.0,12.3,1061.0,238.0,685.0,133.0,1454.0,1314.0,21.1,44.8,1.1088,Moderate
0.8,793.0,1.8,570.0,95.0,1143.0,59.0,1036.0,523.0,14.0,55.2,0.8807,Good
0.0,849.0,1.6,551.0,92.0,1164.0,77.0,812.0,737.0,3.1,51.0,0.3947,Good
1.0,846.0,5.8,800.0,116.0,1155.0,90.0,1178.0,648.0,21.7,18.1,0.4642,Good
6.8,1680.0,35.1,1666.0,556.0,397.0,135.0,2339.0,1997.0,23.3,58.1,1.6457,Poor
6.1,1414.0,27.4,1489.0,842.0,488.0,269.0,1433.0,2050.0,10.4,24.7,0.3116,Poor
1.8,1079.0,8.2,909.0,107.0,860.0,99.0,1685.0,928.0,29.2,37.8,1.5098,Moderate
3.0,1160.0,16.3,1189.0,167.0,698.0,122.0,1824.0,1150.0,17.7,50.9,1.0232,Poor
2.3,1141.0,6.8,849.0,346.0,680.0,153.0,1173.0,1188.0,4.1,81.2,0.6721,Good
2.8,1473.0,12.3,1061.0,195.0,767.0,113.0,1768.0,1405.0,15.4,52.1,0.9046,Moderate
2.8,1328.0,12.3,1059.0,153.0,986.0,124.0,1599.0,1100.0,19.4,31.3,0.695,Moderate
3.5,1243.0,25.0,1429.0,227.0,687.0,161.0,2092.0,1366.0,26.0,34.6,1.1485,Poor
2.1,1262.0,16.9,1208.0,715.0,587.0,214.0,1219.0,1577.0,8.4,36.5,0.4035,Poor
1.4,1004.0,7.3,868.0,71.0,778.0,85.0,1632.0,771.0,29.8,41.8,1.7269,Good
3.3,1171.0,15.3,1159.0,236.9796848547988,597.0,110.3925641359552,1652.0,1289.0,27.4,30.8,1.1112,Moderate
1.4,902.0,3.6,688.0,176.0,994.0,128.0,838.0,719.0,4.3,41.1,0.3451,Good
1.4,958.0,5.8,803.0,267.0,909.0,128.0,1172.0,738.0,7.1,77.9,0.7914,Good
2.1,1303.0,11.1,1019.0,127.0,852.0,103.0,1731.0,1271.0,14.1,65.7,1.0494,Moderate
0.4,891.0,3.8,701.0,297.0,935.0,187.0,923.0,734.0,5.0,51.4,0.4534,Good
1.4,919.0,5.6,795.0,315.0,2327.0,110.0,997.0,821.0,12.3,35.8,0.5086,Good
0.6000000000000001,807.0,2.6,629.0,30.0,1233.0,43.0,1256.0,573.0,15.2,45.5,0.783,Good
1.7,1014.0,9.5,957.0,117.0,878.0,102.0,1684.0,767.0,30.9,30.3,1.3306,Moderate
1.7,1089.0,4.7,750.0,240.0,765.0,137.0,1108.0,1117.0,3.9,80.9,0.6613,Good
2.8,1009.0,9.5,958.0,342.0,750.0,156.0,934.0,1006.0,1.4,36.5,0.2503,Moderate
3.5,1276.0,20.1,1300.0,331.0,607.0,136.0,2089.0,1597.0,24.0,43.1,1.2677,Poor
0.7,776.0,1.9,580.0,100.0,1263.0,58.0,962.0,465.0,15.5,42.4,0.74,Good
5.9,1741.0,25.3,1437.0,1129.0,415.0,219.0,1740.0,2158.0,12.8,60.1,0.882,Poor
0.6,952.0,2.3,603.0,113.0,902.0,84.0,1019.0,838.0,9.0,64.3,0.7417,Good
2.6,1218.0,15.6,1168.0,206.0,607.0,117.0,2000.0,1450.0,29.3,48.4,1.9367,Moderate
1.2,1008.0,2.8,640.0,151.0,914.0,114.0,996.0,612.0,8.4,56.3,0.6227,Good
2.0,1094.0,10.0,978.0,142.0,716.0,119.0,1632.0,1191.0,33.3,28.2,1.4189,Moderate
2.4,938.0,8.1,903.0,308.0,790.0,141.0,884.0,798.0,1.6,37.9,0.2645,Moderate
1.7,1334.0,14.8,1140.0,482.0,512.0,132.0,1535.0,1500.0,13.7,67.0,1.0446,Moderate
0.8,869.0,2.0,581.0,149.0,1091.0,115.0,790.0,736.0,0.3,53.7,0.3424,Good
1.5,1083.0,12.5,1066.0,99.0,725.0,121.0,1621.0,911.0,41.9,15.2,1.2173,Moderate
0.6,891.0,2.8,639.0,41.0,1138.0,64.0,1358.0,802.0,16.5,50.1,0.9331,Good
2.0851233094669848,976.0,6.8,850.0,46.0,1034.0,37.0,1645.0,701.0,31.8,31.0,1.4286,Good
6.8,1471.0,30.3,1559.0,731.0,605.0,168.0,1938.0,1668.0,11.5,68.0,0.9207,Poor
2.2,1039.0,7.5,879.0,273.0,1197.0,113.0,1251.0,933.0,9.8,79.4,0.9626,Good
6.8,1592.0,33.3,1626.0,936.0,401.0,166.0,1957.0,1901.0,10.2,80.4,1.0003,Poor
5.9,1594.0,33.4,1627.0,1014.0,495.0,218.0,1822.0,2139.0,14.1,44.9,0.7194,Poor
3.0,1100.0,9.6,962.0,236.9796848547988,747.0,110.3925641359552,1320.0,965.0,8.0,81.0,0.8714,Moderate
1.2,978.0,4.5,736.0,75.0,1153.0,92.0,1323.0,768.0,9.9,59.5,0.7276,Good
0.7,878.0,3.5,684.0,26.0,946.0,37.0,1475.0,587.0,26.1,50.8,1.6917,Good
1.9,1090.0,9.1,942.0,145.0,827.0,102.0,1712.0,876.0,32.9,28.0,1.3789,Moderate
0.4,827.0,1.7,558.0,36.0,1166.0,30.5,1303.0,494.0,18.8,73.8,1.5885,Good
1.8,1069.0,7.9,896.0,249.0,728.0,83.0,1364.0,998.0,19.1,59.2,1.295,Moderate
5.5,1592.0,25.0,1429.0,267.0,623.0,164.0,2089.0,1644.0,20.8,36.7,0.8878,Poor
1.4,996.0,6.6,840.0,358.0,796.0,122.0,1127.0,1005.0,6.1,76.7,0.7271,Good
1.6,1183.0,5.4,781.0,83.0,1176.0,82.0,1364.0,1042.0,8.8,63.9,0.7256,Good
2.1,1120.0,11.3,1025.0,122.0,864.0,96.0,1541.0,958.0,21.5,27.4,0.6941,Moderate
3.8,1498.0,21.0,1324.0,244.0,684.0,132.0,2095.0,1328.0,11.2,69.7,0.9232,Poor
4.4,1518.0,26.9,1475.0,306.0,469.0,127.0,2388.0,1839.0,24.7,50.9,1.5593,Poor
2.4,1062.0,6.7,843.0,357.0,761.0,114.0,1125.0,1089.0,6.4,76.3,0.7369,Good
2.6,1186.0,13.6,1103.0,208.0,726.0,108.0,1720.0,1390.0,17.6,43.3,0.8647,Moderate
6.5,1638.0,28.3,1509.0,727.0,377.0,227.0,1903.0,2000.0,15.9,47.9,0.8573,Poor
0.8,779.0,1.8,568.0,100.0,1189.0,57.0,996.0,452.0,11.9,55.5,0.7711,Good
3.0,1120.0,17.1,1214.0,232.0,707.0,154.0,1911.0,1120.0,31.4,25.3,1.1444,Poor
2.8,1101.0,13.0,1083.0,518.0,691.0,147.0,1130.0,1243.0,14.4,28.2,0.4593,Moderate
3.0,1123.0,11.9,1047.0,401.0,1401.0,126.0,1418.0,1193.0,12.5,72.6,1.0489,Moderate
2.7,1212.0,15.0,1148.0,279.0,562.0,49.0,1709.0,1599.0,18.4,78.1,1.637,Moderate
2.5,1110.0,13.4,1097.0,365.0,881.0,153.0,1449.0,1009.0,34.9,18.4,1.0106,Moderate
1.3,951.0,6.5,833.0,143.0,845.0,57.0,1380.0,880.0,18.8,60.9,1.3032,Good
2.0851233094669848,911.0,6.0,810.0,52.0,872.0,80.0,1511.0,860.0,28.3,35.5,1.3414,Good
3.7,1476.0,22.0,1352.0,365.0,473.0,112.0,1996.0,1568.0,26.4,49.8,1.6928,Poor
1.4,993.0,5.2,773.0,239.0,854.0,168.0,917.0,915.0,6.0,40.2,0.3773,Good
2.6,1194.0,9.3,950.0,434.0,667.0,100.0,1433.0,1043.0,14.4,82.7,1.3496,Moderate
0.65,874.0,3.3,668.0,37.0,1043.0,54.0,1513.0,736.0,25.3,47.2,1.5025,Good
0.6,848.0,2.8,641.0,33.5,1079.0,45.0,1536.0,654.0,26.3,50.8,1.7058,Good
2.4,1119.0,8.9,934.0,275.0,744.0,93.0,1385.0,921.0,12.0,78.4,1.0954,Moderate
1.1,888.0,2.4,610.0,150.0,1034.0,111.0,791.0,418.0,7.9,38.9,0.4141,Good
1.7,1099.0,11.0,1014.0,125.0,763.0,117.0,1731.0,838.0,38.8,20.7,1.4036,Moderate
1.7,1042.0,6.0,813.0,286.0,746.0,104.0,1167.0,1035.0,8.4,75.9,0.8407,Good
5.8,1376.0,36.1,1687.0,376.0,525.0,125.0,2746.0,1708.0,21.6,51.7,1.313,Poor
3.4,1269.0,14.0,1116.0,542.0,586.0,101.0,1528.0,1290.0,13.1,78.7,1.1817,Moderate
4.8,1334.0,27.7,1496.0,300.0,561.0,125.0,2384.0,1598.0,21.9,49.9,1.2957,Poor
0.8,909.0,1.2,517.0,65.0,1129.0,58.0,935.0,404.0,5.7,70.3,0.6498,Good
1.6,1007.0,8.4,914.0,71.0,783.0,95.0,1642.0,671.0,34.9,33.4,1.8384,Moderate
2.0,1036.0,12.7,1075.0,172.0,789.0,151.0,1603.0,917.0,40.2,13.9,1.02,Moderate
3.3,1308.0,16.4,1192.0,163.0,793.0,106.0,1193.0,1187.0,23.6,27.5,0.7913,Poor
1.4,1055.0,5.4,782.0,230.0,797.0,160.0,940.0,1376.0,5.1,45.6,0.4056,Good
2.9,928.0,6.8,849.0,254.0,1117.0,129.0,1004.0,793.0,8.9,44.9,0.5125,Good
1.5,1025.0,5.6,795.0,259.0,783.0,154.0,966.0,881.0,8.9,37.9,0.4318,Good
1.1,862.0,4.3,728.0,173.0,1103.0,64.0,1170.0,602.0,18.2,41.9,0.8674,Good
0.0,943.0,1.6,551.0,98.0,1063.0,68.0,985.0,381.0,12.3,51.8,0.7384,Good
0.8,891.0,2.7,632.0,145.5,1034.0,81.5,1137.0,589.0,15.7,60.1,1.064,Good
1.2,874.0,2.5,622.0,125.0,1096.0,78.0,847.0,831.0,2.8,55.2,0.4177,Good
3.6,1424.0,18.7,1260.0,236.9796848547988,493.0,110.3925641359552,1567.0,1442.0,5.7,79.7,0.734,Poor
1.9,1032.0,10.9,1010.0,89.0,681.0,93.0,1767.0,875.0,26.3,51.3,1.7251,Moderate
8.0,1883.0,43.7,1845.0,895.0,348.0,194.0,2594.0,2203.0,24.6,58.9,1.8005,Poor
3.7,1297.0,22.1,1353.0,281.0,587.0,154.0,2127.0,1689.0,25.2,43.0,1.3548,Poor
2.0,1110.0,8.2,908.0,125.0,916.0,115.0,1487.0,984.0,13.2,50.3,0.7577,Moderate
1.3,1038.0,7.9,894.0,126.0,714.0,63.0,1473.0,998.0,21.2,68.6,1.7046,Moderate
1.5,942.0,6.8,849.0,92.0,1083.0,91.0,1295.0,544.0,22.1,21.3,0.5605,Good
0.8,947.0,1.9,580.0,80.0,978.0,72.0,894.0,572.0,8.4,48.6,0.5375,Good
0.8,814.0,2.6,626.0,46.0,1305.0,57.0,1350.0,445.0,19.6,45.3,1.0244,Good
0.4,801.0,1.7,559.0,24.0,1232.0,34.5,1413.0,478.0,25.0,56.0,1.7428,Good
1.6,1089.0,7.3,867.0,124.0,1025.0,87.0,1509.0,765.0,18.5,36.7,0.7764,Good
1.7,917.0,7.5,878.0,130.0,1029.0,96.0,1569.0,804.0,20.9,42.6,1.04,Good
2.0851233094669848,1004.0,8.0,899.0,62.0,746.0,81.0,1620.0,999.0,25.1,46.3,1.4486,Moderate
0.6499999999999999,790.0,2.6,626.0,72.0,1069.0,38.0,1306.0,709.0,17.2,74.0,1.4388,Good
4.1,1518.0,23.4,1388.0,314.0,588.0,122.0,2100.0,1703.0,15.9,48.5,0.8704,Poor
0.5,794.0,1.0,503.0,94.0,1258.0,78.0,840.0,682.0,2.6,58.6,0.4385,Good
0.9,1098.0,4.1,718.0,144.0,713.0,95.0,1299.0,904.0,13.6,82.8,1.2817,Good
0.2,920.0,4.3,728.0,168.0,891.0,109.0,1012.0,646.0,9.2,55.0,0.6402,Good
1.9,1033.0,6.2,820.0,359.0,739.0,198.0,1113.0,870.0,4.3,79.8,0.6706,Good
3.8,1451.0,17.3,1219.0,327.0,661.0,127.0,1803.0,1633.0,15.0,49.3,0.8364,Poor
0.1,858.0,2.7,633.0,188.0,1052.0,130.0,867.0,565.0,4.3,50.0,0.4199,Good
2.3,999.0,10.2,984.0,157.0,846.0,103.0,1725.0,878.0,23.5,41.2,1.1759,Moderate
5.3,1575.0,26.1,1457.0,418.0,463.0,119.0,2023.0,1636.0,25.2,45.8,1.4464,Poor
0.8,922.0,5.0,764.0,162.0,891.0,69.0,1414.0,904.0,18.1,72.5,1.4876,Good
4.5,1326.0,22.2,1355.0,448.0,524.0,95.0,1965.0,1404.0,20.8,61.4,1.4898,Poor
1.1,961.0,5.9,807.0,99.0,866.0,74.0,1430.0,868.0,22.6,56.3,1.5233,Good
0.0,790.0,0.8,480.0,62.0,1259.0,50.5,737.0,421.0,4.5,39.7,0.3379,Good
